Date,US_Eq_TR_index,CAPE,US_Eq_ret
1964-09-30,3271288.373117373,22.892221984231696,0.01967479674796735
1964-10-31,3335804.2509950623,23.21215468067535,0.01972185589257891
1964-11-30,3367124.5109042283,23.225019793095836,0.009389118051463363
1964-12-31,3317009.1082470035,22.75298477278728,-0.014883739076155034
1965-01-31,3410629.774236974,23.269335081922478,0.0282244223439736
1965-02-28,3443940.476183095,23.37206827275135,0.009766730531042045
1965-03-31,3455552.609777142,23.25352820003485,0.0033717579250720497
1965-04-30,3509444.0546587864,23.4205519547713,0.01559560827670925
1965-05-31,3570315.1097919787,23.708808308861954,0.017344928195218268
1965-06-30,3409454.9784172224,22.385342986457793,-0.04505488351254483
1965-07-31,3413018.7556023,22.300781712174434,0.0010452630134838437
1965-08-31,3485382.2095275014,22.665971845964393,0.021202184666117008
1965-09-30,3610776.447496975,23.374146831648623,0.03597718426022278
1965-10-31,3700998.727642533,23.77574552331269,0.02498694711717775
1965-11-30,3740888.034423667,23.925461156673716,0.010777984462194912
1965-12-31,3733039.5444255997,23.694111549106328,-0.0020980285765961337
1966-01-31,3807038.3478517476,24.05848338842174,0.01982266797485366
1966-02-28,3790720.138045267,23.700027145579398,-0.004286326618088476
1966-03-31,3644377.91960417,22.611112582289994,-0.03860538713273631
1966-04-30,3765463.1072094613,23.113696462615827,0.0332252006450644
1966-05-31,3576961.5644532843,21.852177976763095,-0.050060653202329
1966-06-30,3557004.828368287,21.55525338322625,-0.005579242529000328
1966-07-31,3557728.1328592985,21.38170200743341,0.0002033465024402492
1966-08-31,3352535.693074844,19.913903864009804,-0.05767513202858032
1966-09-30,3244491.067876451,19.161676250615006,-0.032227733002686554
1966-10-31,3226155.690372347,18.82540937131568,-0.005651233774579323
1966-11-30,3397636.8659502356,19.711251211928968,0.05315340982756389
1966-12-31,3421933.668249238,19.736473752791966,0.007151088611762724
1967-01-31,3563304.590729472,20.43224212538428,0.04131316857248257
1967-02-28,3696251.646754222,21.07444316367844,0.037310045391750535
1967-03-31,3793636.481998567,21.443898602019104,0.026346916971917045
1967-04-30,3869223.5505003273,21.68602556674624,0.01992469991798984
1967-05-31,3948839.829582926,21.948477389658404,0.020576810319554495
1967-06-30,3909674.1395138,21.552097609793485,-0.009918277711776113
1967-07-31,3987594.911521787,21.804196245666365,0.019930247183638006
1967-08-31,4061455.1286240793,22.03062704912602,0.018522497580905295
1967-09-30,4128651.743974018,22.219145488664797,0.016544960666031727
1967-10-31,4132673.6710112537,22.068199194183894,0.0009741502278814984
1967-11-30,4013581.012082886,21.26310296833628,-0.028817339187399704
1967-12-31,4138473.0034294473,21.751597808723638,0.031117346571695848
1968-01-31,4137785.4292158657,21.51153589633218,-0.00016614200769504706
1968-02-29,3961677.032107509,20.42499237621422,-0.042561026936027035
1968-03-31,3899941.807833071,19.934711308295707,-0.015583103764921669
1968-04-30,4198793.362163808,21.277356015671742,0.07662974707224879
1968-05-31,4306234.363347109,21.630227142779873,0.025588542211072873
1968-06-30,4432916.354128795,22.00462343134653,0.029418275944279815
1968-07-31,4435134.025292921,21.75353741567094,0.0005002736318406864
1968-08-31,4349411.205066419,21.13776679361785,-0.019328123961449006
1968-09-30,4502024.0689278105,21.68027563329292,0.03508816634389955
1968-10-31,4624401.386283458,22.00460692795688,0.02718273280684458
1968-11-30,4707031.263934432,22.195529227158147,0.017868232177263854
1968-12-31,4767581.073124986,22.277872995434873,0.0128636938646427
1969-01-31,4577623.930524419,21.19496807284714,-0.039843505477308416
1969-02-28,4566740.854022927,20.89572990198723,-0.002377450980392326
1969-03-31,4479380.376273555,20.202287616481645,-0.01912972085385889
1969-04-30,4581290.414877765,20.428608081932154,0.022750923128566747
1969-05-31,4742291.341600025,20.972258271972095,0.035143139190523476
1969-06-30,4506574.67748082,19.71334158375762,-0.049705226258763724
1969-07-31,4317083.493077227,18.681708207192752,-0.04204771871427604
1969-08-31,4304864.93734598,18.42951559020774,-0.0028302801534509925
1969-09-30,4331947.465222148,18.39804634467697,0.0062911446166915574
1969-10-31,4390286.321056629,18.448662031815353,0.01346711988149396
1969-11-30,4434090.634166831,18.437760084691035,0.00997755269402556
1969-12-31,4211180.142874309,17.326929913742678,-0.05027197450022525
1970-01-31,4186387.7884947723,17.090541395140207,-0.005887269966706965
1970-02-28,4052599.9560409,16.37258678715985,-0.03195782120843038
1970-03-31,4134161.862376625,16.531690813943616,0.02012582224261905
1970-04-30,4020580.5646907184,15.873067819354056,-0.02747383906749401
1970-05-31,3570328.049900085,13.983836060789187,-0.11198694008144283
1970-06-30,3560705.156786366,13.799691797725176,-0.002695240599526638
1970-07-31,3579324.903215941,13.726499744359765,0.005229230056885692
1970-08-31,3695873.046302567,14.100456516815447,0.03256148749779886
1970-09-30,3929513.3780177287,14.842661145242218,0.06321654688569489
1970-10-31,4027272.712448671,15.064185404089633,0.024878229191894974
1970-11-30,4035533.267566762,14.950761908791726,0.0020511536486111925
1970-12-31,4324344.272457683,15.873840687205737,0.07156699889258022
1971-01-31,4502064.177269682,16.461793943491934,0.041097538404590184
1971-02-28,4688907.786295314,17.03453478150212,0.04150176489464097
